Date,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
20,-,-,-,16.8,81.5,-,9.0,0.4,-,4.7,15.1,T
21,1.5,T,T,17.8,4.8,-,-,3.2,0.5,6.8,4.5,0.5
22,-,0.5,-,0.5,20.9,0.4,-,24.8,-,12.4,4.8,-
23,-,T,63.5,-,37.8,5.0,17.5,43.0,-,46.6,10.1,0.2
24,-,21.0,26.5,0.6,100.7,18.0,11.5,1.0,21.4,38.6,14.0,0.5
25,-,-,40.0,1.5,5.3,-,-,17.0,-,T,36.5,14.1
26,3.0,1.5,28.0,-,6.1,-,-,T,1.3,T,2.5,0.9
27,31.0,0.7,25.5,-,1.3,-,-,46.5,130.5,-,-,25.5
28,18.0,-,-,-,-,-,1.5,44.2,391.0,1.0,-,9.8
29,3.0,,-,-,-,-,-,33.1,8.0,-,0.5,1.4
30,10.0,,-,-,1.0,-,-,7.0,-,5.9,13.0,11.0
31,13.0,,-,,2.0,,-,25.3,,37.6,,5.5
總和值,136.0,112.7,305.7,119.8,372.1,43.8,366.5,576.9,728.6,285.0,207.3,245.7
1,0.2,47.0,-,-,5.6,-,-,2.1,-,-,57.0,26.5
2,1.0,28.5,-,-,-,94.4,2.1,3.0,30.5,-,23.6,14.8
3,14.0,11.5,-,-,10.8,6.0,26.0,-,86.3,-,24.0,9.8
4,2.1,11.5,-,-,-,-,-,-,70.5,1.5,9.0,0.8
5,0.9,29.9,-,-,2.8,0.1,-,-,33.0,6.9,-,1.1
6,46.4,1.5,-,-,-,25.0,T,7.0,57.0,40.3,-,-
7,9.2,-,-,-,-,0.6,34.0,5.7,0.5,24.1,-,0.5
8,5.0,-,1.3,-,-,-,87.0,T,-,34.2,54.9,5.9
9,1.5,-,32.4,0.6,0.7,-,19.5,0.3,70.3,53.8,29.0,1.0
10,-,-,58.7,15.0,33.0,2.5,17.0,27.5,0.1,46.0,12.4,22.0
11,42.0,T,24.1,19.0,28.5,7.3,15.0,25.0,-,73.0,-,34.5
12,35.5,-,15.1,4.8,-,0.5,3.0,-,40.5,76.2,-,-
13,10.8,-,42.6,76.5,7.0,83.0,-,2.0,23.0,20.5,-,-
14,0.5,25.7,19.5,31.0,T,88.5,-,-,26.4,7.3,-,7.5
15,2.6,11.6,23.6,12.6,-,-,-,-,0.8,122.0,2.0,5.1
16,1.0,T,7.4,-,46.0,-,-,-,1.0,5.0,2.0,-
17,44.0,10.7,3.5,16.4,2.5,18.3,-,T,230.5,33.0,-,-
18,2.0,14.2,35.9,26.7,T,-,2.0,-,62.5,2.4,0.2,-
19,5.9,13.4,11.4,T,-,-,3.5,-,2.5,1.5,-,-
