Date,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
15,-,-,17.5,6.0,-,1.5,-,14.2,36.0,-,-,-
16,-,-,7.0,7.5,-,55.5,-,10.5,17.0,-,-,-
17,-,-,-,22.0,-,23.5,-,0.4,4.6,0.2,1.5,-
18,0.3,-,-,-,10.4,24.5,4.2,33.0,-,2.5,-,-
19,6.7,-,-,-,-,191.0,51.5,44.5,-,10.7,-,-
20,-,-,4.9,-,-,66.0,2.0,64.5,-,-,-,-
21,-,-,-,-,-,7.5,37.5,8.0,-,-,-,-
22,2.5,34.5,-,-,-,27.0,42.0,5.7,13.5,-,-,-
23,4.0,0.5,-,9.5,0.6,8.0,12.0,147.0,9.5,-,-,-
24,-,-,-,10.0,-,11.0,34.0,259.5,8.5,-,-,-
25,-,-,-,16.5,-,27.5,20.5,12.0,-,0.5,5.0,T
26,-,-,-,-,-,1.0,-,29.0,-,-,10.5,-
27,2.4,-,-,-,-,5.0,9.0,10.5,-,-,4.0,-
28,21.5,12.0,-,0.5,1.5,4.0,1.0,39.0,-,-,12.7,-
29,1.5,,0.5,-,1.0,19.0,26.0,19.0,-,-,-,-
30,7.5,,3.0,-,9.0,25.0,9.5,2.1,-,-,-,0.1
31,4.7,,-,,-,,1.3,1.5,,4.0,,-
總和值,301.4,131.3,101.4,112.4,116.1,812.3,625.9,894.2,258.9,60.9,35.8,2.8
1,-,-,-,6.8,75.5,14.5,-,19.0,2.5,15.5,0.4,-
2,5.4,-,-,-,62.0,36.0,5.0,31.0,-,-,-,-
3,0.6,-,1.0,-,27.0,-,39.5,11.0,0.5,-,-,-
4,-,-,-,-,21.0,18.0,1.5,3.5,47.5,2.0,-,19.0
5,-,0.4,2.0,-,14.0,0.5,6.5,0.5,7.5,2.5,-,10.0
6,-,-,17.0,-,48.0,0.5,3.9,1.5,19.5,-,-,27.5
7,-,-,49.0,-,48.0,2.0,2.0,-,0.5,-,-,4.5
8,-,-,33.0,-,6.0,-,5.5,20.5,-,-,-,-
9,-,-,29.5,-,13.5,-,36.0,129.5,-,-,-,-
10,-,-,50.0,-,28.0,24.0,12.5,170.0,0.4,-,-,-
11,-,-,3.5,-,-,129.0,3.0,142.0,-,-,-,-
12,-,-,-,2.5,-,246.5,2.0,23.0,-,0.4,-,-
13,-,-,0.3,0.4,-,45.0,-,13.0,-,-,-,-
14,-,-,0.4,-,-,234.0,-,1.8,0.2,-,-,-
15,5.9,-,4.6,10.4,25.0,-,-,105.0,4.5,T,-,-
16,3.0,-,2.8,15.5,9.5,13.5,-,87.0,2.0,-,-,-
17,9.5,-,-,-,20.5,26.5,-,118.0,-,-,-,-
18,-,-,-,-,422.5,-,5.0,25.0,-,-,-,-
19,7.6,0.2,-,61.0,12.0,-,30.0,47.0,-,-,-,-
20,27.2,-,-,7.5,85.0,-,3.5,36.5,-,-,-,10.5
21,23.0,-,-,11.0,33.5,-,4.5,1.4,T,-,-,-
22,-,-,-,T,4.0,-,9.5,2.1,0.5,-,-,-
23,-,-,8.5,-,5.5,18.5,18.0,-,-,-,-,-
24,-,6.5,23.5,-,7.0,13.5,-,45.0,-,-,-,-
25,-,-,T,-,10.5,-,-,29.5,-,-,-,-
26,-,-,-,18.0,-,5.0,48.0,2.0,-,-,-,-
27,-,-,-,19.6,13.0,3.5,28.5,-,0.7,-,-,-
28,-,-,-,-,31.5,4.8,2.8,-,21.0,0.2,-,-
29,-,,-,-,29.5,6.0,-,13.0,-,-,-,54.0
30,-,,5.8,2.7,8.0,25.0,-,50.5,8.0,-,-,5.0
31,-,,-,,45.5,,-,0.5,,1.4,,14.0
總和值,82.2,7.1,230.9,155.4,1105.5,866.3,267.2,1128.8,115.3,22.0,0.4,144.5
1,-,-,-,-,-,10.5,5.5,18.0,-,1.0,-,-
2,-,-,-,4.5,-,-,9.5,23.5,20.5,-,-,-
3,-,-,-,T,-,-,2.5,38.5,11.0,-,-,2.5
4,-,-,0.5,-,-,-,20.5,15.0,0.5,-,-,-
5,-,-,13.5,9.5,-,-,3.0,7.5,-,-,-,-
6,-,-,-,27.9,-,30.0,0.5,6.0,-,-,-,-
7,-,-,-,12.5,-,73.5,1.5,13.0,-,-,-,-
8,-,-,-,-,-,22.0,48.0,-,14.5,-,-,-
9,-,-,-,-,-,5.5,5.5,-,T,-,17.0,32.0
10,-,-,17.5,-,16.0,-,-,2.5,12.5,-,6.0,6.5
11,-,-,-,1.5,7.5,-,30.5,3.5,-,-,-,-
12,-,-,-,2.5,5.0,1.0,11.0,45.0,5.5,18.0,-,-
13,-,28.0,5.8,-,0.5,T,-,3.5,-,-,0.5,-
14,-,-,42.0,-,-,10.0,-,20.5,-,0.5,9.5,-
15,-,-,1.5,-,1.0,-,-,2.5,13.0,-,-,-
16,-,6.0,-,-,35.0,-,3.5,-,34.0,-,-,-
17,-,6.5,-,-,0.5,-,2.0,-,-,7.0,-,-
18,-,-,-,-,24.5,-,-,7.0,28.5,-,-,-
19,-,-,-,-,48.0,-,4.5,14.0,0.5,-,-,-
20,-,-,-,-,19.5,-,44.0,0.5,-,-,-,-
