Date,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
5,-,3.0,-,-,35.5,10.0,-,-,-,-,-,0.5
6,T,-,T,-,-,12.5,T,4.5,-,-,-,15.0
7,-,0.5,-,T,0.5,-,-,29.5,43.5,-,-,-
8,-,2.0,0.5,8.5,-,-,-,207.0,-,7.5,-,-
9,-,-,-,4.5,T,-,29.0,X,-,14.0,-,4.5
10,-,-,6.5,19.5,-,-,42.5,X,-,2.0,-,24.0
11,-,-,37.5,15.0,T,-,T,X,-,-,7.5,-
12,-,-,7.5,5.0,34.5,-,-,-,-,-,-,4.5
13,5.5,-,-,-,-,-,-,2.5,0.5,-,-,-
14,5.5,-,-,-,-,0.5,-,6.0,-,-,-,-
15,-,0.5,-,-,-,-,0.5,-,-,-,-,-
16,-,5.5,-,-,-,-,-,0.5,-,-,-,-
17,-,-,-,-,-,-,-,-,-,-,-,-
18,-,-,-,1.0,-,-,-,2.0,-,-,-,-
19,-,-,-,2.0,-,-,0.5,-,-,-,-,-
20,-,-,-,19.5,63.0,-,11.0,-,-,-,-,-
21,0.5,-,-,14.0,1.0,-,-,-,-,1.0,0.5,T
22,-,-,-,0.5,18.0,-,-,3.0,-,5.0,-,-
23,-,-,49.0,-,25.0,9.0,18.5,14.0,-,29.5,3.5,-
24,-,16.5,0.5,-,65.5,5.5,-,-,4.5,7.0,-,-
25,-,-,15.5,-,4.0,-,-,13.0,-,-,1.0,5.5
26,1.0,T,3.0,-,3.0,-,-,2.0,T,-,-,-
27,6.0,-,9.0,-,1.0,-,-,20.0,47.0,-,-,19.0
28,-,-,T,-,-,-,-,7.5,250.0,-,-,2.0
29,-,,-,-,-,-,-,38.0,T,-,-,-
30,2.0,,-,-,-,-,-,7.0,-,-,0.5,3.0
31,-,,-,,1.0,,-,19.5,,-,,-
總和值,20.5,34.0,129.0,89.5,260.0,38.0,102.0,376.0,363.0,67.0,13.0,79.0
1,-,28.0,-,-,5.0,-,-,1.0,-,-,14.0,2.5
2,0.5,8.5,-,-,-,130.0,3.0,-,34.5,T,-,-
3,12.0,1.0,-,-,4.5,4.0,22.0,-,41.5,-,-,-
4,2.0,3.5,-,-,-,-,-,-,2.5,T,0.5,-
5,-,12.5,-,-,0.5,-,-,-,2.0,0.5,-,-
6,43.5,-,-,-,-,27.5,-,-,10.0,13.0,-,T
7,2.0,-,-,-,-,10.0,2.5,-,0.5,13.5,-,-
8,3.0,-,0.5,-,-,-,25.5,-,-,8.5,13.0,-
9,-,-,20.0,-,-,1.5,11.0,-,18.5,11.5,4.5,-
10,-,-,47.5,10.5,33.0,-,13.5,19.0,T,5.5,6.5,-
11,32.0,0.5,12.5,20.5,13.5,2.5,50.0,15.0,-,4.5,T,-
12,6.5,-,7.5,3.5,-,-,T,-,1.5,9.5,-,-
13,2.0,-,45.5,65.5,-,59.5,-,1.5,5.0,0.5,-,-
14,-,27.0,13.0,25.0,-,78.5,-,-,10.5,2.5,-,-
15,1.5,6.5,5.0,10.5,-,-,-,-,0.5,25.5,T,-
16,-,-,10.5,T,8.0,-,-,-,1.5,T,-,-
17,31.0,4.5,3.5,12.5,0.5,7.5,-,-,60.0,-,-,-
18,0.5,5.0,29.0,25.5,-,-,0.5,-,5.5,-,T,-
19,1.0,5.0,5.0,-,-,-,-,3.0,-,-,-,-
20,4.5,0.5,2.5,-,-,-,-,-,T,-,16.5,-
21,9.5,-,3.0,-,1.5,-,-,-,-,-,5.5,T
22,33.0,-,1.0,-,1.5,-,-,-,-,4.5,30.5,0.5
23,40.0,12.5,34.5,-,24.0,-,-,-,-,-,30.0,-
24,T,6.0,2.0,4.0,3.5,-,-,-,-,T,T,-
