Date,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
28,0.5,-,2.0,-,-,48.5,46.5,0.5,2.0,-,1.0,T
29,T,,-,T,-,18.5,17.5,2.0,-,-,9.0,T
30,-,,-,-,1.0,T,75.0,40.0,-,-,0.5,T
31,T,,-,,3.0,,128.0,65.5,,T,,-
總和值,2.5,20.0,2.0,0.5,4.0,589.5,402.0,835.0,140.5,378.0,20.0,5.5
1,-,-,-,T,-,1.5,28.5,0.5,-,T,-,-
2,-,-,T,-,9.5,-,13.0,8.0,6.0,1.0,-,-
3,T,T,-,-,0.5,-,50.5,50.5,6.0,T,-,-
4,3.5,-,-,0.5,T,47.0,46.0,17.0,-,-,-,T
5,11.0,-,-,T,-,3.5,19.5,0.5,-,4.0,3.5,T
6,23.5,-,-,-,T,22.0,12.0,T,-,T,3.5,-
7,-,5.5,T,-,0.5,6.0,T,6.0,T,4.5,T,-
8,T,8.0,-,-,-,1.0,0.5,32.0,-,-,T,-
9,-,-,T,T,T,5.5,-,14.5,-,-,T,T
10,-,-,-,T,-,T,-,-,-,T,-,T
11,T,-,-,0.5,T,3.0,-,13.0,-,-,-,T
12,-,0.5,T,-,T,1.0,T,-,-,-,-,-
13,T,0.5,T,-,0.5,-,6.0,-,-,T,-,T
14,-,T,5.0,8.0,10.0,0.5,17.0,0.5,-,-,T,T
15,-,-,T,-,2.0,-,1.5,17.5,-,T,-,T
16,T,T,T,-,13.5,-,T,12.5,-,26.5,T,-
17,-,T,-,-,T,-,-,-,-,47.5,-,0.5
18,T,T,T,1.5,1.5,-,1.0,34.0,-,T,-,2.5
19,-,T,T,T,6.5,2.0,-,3.5,16.5,-,-,T
20,T,T,-,-,181.5,0.5,T,-,-,-,T,T
21,0.5,T,T,-,T,1.0,-,-,T,T,T,-
22,55.5,-,T,T,-,T,-,-,T,9.0,3.0,-
23,22.5,2.5,7.5,-,0.5,-,-,25.5,-,-,3.5,T
24,T,-,T,-,17.0,6.5,-,22.5,1.5,-,-,-
25,-,-,T,T,18.0,2.0,-,1.5,2.0,-,-,-
26,-,-,-,T,42.5,2.0,-,-,10.0,-,T,0.5
27,T,-,-,1.5,4.0,6.0,-,-,T,-,-,0.5
28,15.0,-,-,0.5,-,15.5,-,-,-,T,T,T
29,41.5,,-,T,-,5.5,-,1.5,-,-,-,-
30,T,,T,-,-,9.0,5.0,-,-,3.5,-,-
31,-,,T,,-,,T,-,,44.0,,0.5
總和值,173.0,17.0,12.5,12.5,308.0,141.0,200.5,261.0,42.0,140.0,13.5,4.5
1,0.5,-,-,-,-,-,14.0,13.0,1.5,T,-,-
2,1.0,-,T,-,-,T,-,0.5,0.5,0.5,-,-
3,T,-,-,-,2.5,-,T,-,52.5,-,-,T
4,-,T,T,-,-,-,-,3.5,91.0,3.0,-,T
5,T,1.5,-,-,T,T,-,2.5,37.5,122.5,-,-
6,-,T,-,-,-,-,-,T,3.5,102.0,T,-
7,-,-,-,T,1.0,T,-,12.5,29.0,18.0,T,-
8,T,T,-,-,2.0,-,-,22.0,19.5,14.0,-,-
9,T,T,-,T,1.0,T,-,22.0,59.0,-,-,-
10,0.5,-,T,T,-,-,-,59.5,T,T,T,T
11,T,-,-,-,-,0.5,-,19.5,0.5,T,T,T
12,0.5,-,T,-,4.5,70.0,-,5.5,-,-,T,T
13,T,-,T,-,T,82.0,T,1.5,-,T,-,-
14,-,T,-,T,2.0,9.5,6.0,1.0,-,-,-,0.5
15,-,-,-,0.5,11.0,65.5,49.0,18.5,-,-,T,T
16,-,T,-,-,T,10.5,71.0,25.0,-,-,4.0,T
17,T,-,T,-,-,7.0,2.0,26.0,T,T,T,-
18,-,4.5,T,-,T,0.5,20.5,17.5,-,T,-,T
19,-,T,T,T,-,-,2.0,5.5,T,T,-,T
20,T,T,-,-,-,-,-,2.5,-,T,T,T
21,1.0,T,T,-,-,-,T,0.5,T,-,T,T
22,T,-,-,-,-,-,T,-,-,-,-,T
23,2.5,T,-,-,61.0,-,1.0,-,1.0,T,-,T
24,T,T,-,-,-,-,2.5,2.5,T,-,T,T
25,T,-,T,5.0,-,1.0,18.5,T,T,-,T,-
26,-,T,-,T,1.0,1.0,102.5,-,2.0,-,-,-
27,T,T,-,-,0.5,3.5,148.5,-,1.0,T,-,-
28,-,-,-,T,T,14.0,29.5,-,T,T,T,T
29,T,,0.5,-,-,25.0,2.0,13.0,1.0,-,-,-
30,-,,-,T,T,0.5,-,70.5,T,T,-,T
31,-,,-,,6.5,,-,13.5,,T,,-
總和值,6.0,6.0,0.5,5.5,93.0,290.5,469.0,358.0,299.5,260.0,4.0,0.5
