Date,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
19,-,15.8,1.3,-,-,-,-,T,-,0.5,2.9,1.5
20,5.8,-,1.1,-,-,-,-,-,-,1.0,8.4,0.6
21,17.0,-,6.6,-,2.6,-,-,-,-,-,25.5,0.9
22,35.6,-,3.4,0.2,4.3,-,-,-,-,-,8.5,4.3
23,14.5,3.4,23.1,-,8.9,-,-,-,-,-,18.1,-
24,T,2.1,2.1,2.3,-,-,-,0.5,-,-,1.4,-
25,-,-,5.5,0.1,-,-,-,-,-,-,T,34.6
26,-,4.7,-,-,-,-,-,0.9,-,-,1.2,-
27,-,6.0,0.5,33.9,0.4,-,-,-,70.9,-,5.8,1.6
28,3.9,-,-,3.6,-,-,-,-,0.5,-,-,0.5
29,19.7,-,-,-,-,-,-,-,1.0,1.0,0.1,-
30,5.6,,-,0.2,-,-,-,-,-,-,0.7,-
31,2.0,,1.1,,-,,11.6,-,,-,,16.0
總和值,177.5,120.7,197.4,136.2,76.7,348.2,36.0,22.8,304.1,223.2,102.5,75.2
1,1.0,0.4,2.6,5.6,-,-,-,-,-,-,-,3.7
2,-,0.6,-,-,0.4,212.5,-,-,-,-,3.0,1.5
3,-,0.3,-,-,-,19.0,-,-,14.5,-,0.2,0.4
4,1.6,-,-,-,-,6.5,-,-,-,-,-,-
5,1.9,-,-,-,T,0.5,-,-,-,-,-,-
6,0.8,-,17.5,T,8.8,-,-,-,-,5.8,-,0.4
7,3.4,-,0.7,0.2,-,-,-,-,-,-,4.0,12.0
8,-,2.5,-,-,-,-,-,-,-,0.5,3.0,3.5
9,-,3.0,-,-,6.6,-,-,-,-,-,0.3,1.0
10,-,-,70.5,-,-,-,-,-,-,-,0.1,0.5
11,-,-,12.5,7.0,-,-,-,-,-,-,5.6,-
12,2.7,-,T,7.2,49.2,2.0,-,-,-,1.8,0.5,2.0
13,8.4,-,6.0,4.3,37.4,3.7,-,-,-,21.6,21.0,0.5
14,3.0,-,0.7,-,-,69.0,-,-,4.5,62.5,20.2,T
15,1.6,-,-,-,47.0,32.0,-,-,-,95.2,1.0,10.0
16,0.1,-,14.0,-,23.8,82.0,-,-,-,1.5,61.0,18.5
17,-,-,0.3,-,-,27.0,-,-,-,0.3,-,0.5
18,-,-,1.3,8.1,-,63.1,-,-,-,1.5,8.5,-
19,3.4,-,3.9,12.3,0.3,-,-,-,-,0.4,2.0,1.5
20,0.8,2.4,0.2,T,6.3,-,-,-,-,-,17.8,-
21,-,-,-,2.7,-,-,-,5.3,-,0.5,7.0,-
22,-,22.6,1.3,2.0,-,-,-,4.5,-,-,1.0,-
23,-,1.9,3.6,T,-,-,-,1.8,-,-,0.5,-
24,-,23.1,-,-,16.5,-,-,-,-,0.2,1.0,0.2
25,2.1,16.7,15.3,T,-,-,-,-,-,-,32.0,-
26,-,6.8,-,13.5,-,17.5,-,-,-,-,1.4,-
27,-,-,-,1.0,2.1,-,-,-,-,-,0.5,-
28,3.0,1.5,-,-,-,-,1.5,-,-,-,-,1.5
29,-,,-,-,-,-,33.5,-,-,-,4.5,5.5
30,0.6,,-,-,-,-,2.5,-,-,0.1,2.0,T
31,0.3,,23.3,,-,,-,T,,-,,4.5
總和值,34.7,81.8,173.7,63.9,198.4,534.8,37.5,11.6,19.0,191.9,198.1,67.7
1,T,2.0,-,-,-,2.3,-,30.6,-,-,2.9,-
2,-,1.0,0.2,-,-,-,-,25.2,-,-,14.7,-
3,-,9.0,-,-,0.5,-,-,-,-,0.7,4.8,-
4,1.5,16.5,0.3,-,-,-,-,-,-,0.1,-,-
5,2.4,8.0,3.8,-,-,29.0,0.5,-,-,0.5,-,0.4
6,17.5,-,-,6.8,-,-,-,-,-,-,-,0.1
7,47.5,0.5,9.0,-,-,T,-,-,-,0.4,9.0,4.6
8,60.5,3.5,11.5,-,6.0,22.5,-,-,141.0,0.5,-,1.8
9,5.7,16.5,-,-,-,-,-,-,56.5,-,-,5.6
10,-,5.5,-,-,-,-,23.5,4.5,8.0,0.2,6.0,3.2
11,-,6.0,-,-,-,2.0,163.5,-,0.2,10.0,6.5,2.4
12,-,-,-,0.8,-,-,-,-,-,12.5,-,-
