Date,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
29,3.5,,-,-,T,4.5,-,5.5,-,-,-,-
30,1.0,,-,-,T,46.5,-,T,-,-,-,-
31,T,,-,,22.0,,-,1.0,,4.0,,-
總和值,150.0,72.0,45.0,108.0,95.0,427.0,316.0,556.5,128.5,18.0,24.5,1.0
1,-,-,-,4.0,42.0,115.5,T,51.5,T,9.5,-,-
2,T,-,-,-,37.0,10.0,7.0,41.5,-,-,-,-
3,2.0,T,5.0,-,11.0,T,1.5,-,-,-,-,-
4,-,-,-,T,1.0,42.0,T,1.0,65.0,-,-,5.0
5,-,-,1.5,-,4.0,T,2.5,8.5,3.0,-,-,7.0
6,-,-,5.5,-,33.0,11.0,1.5,-,4.5,-,-,12.0
7,-,-,38.5,-,15.0,28.0,T,-,18.0,-,-,2.0
8,-,-,21.5,-,5.0,-,-,5.0,T,-,-,-
9,-,-,18.0,-,3.5,-,3.5,39.5,-,-,-,-
10,-,-,47.0,-,11.0,5.5,15.5,17.0,-,-,-,-
11,-,-,1.0,T,-,113.5,10.0,69.5,-,-,-,-
12,-,-,-,T,1.5,189.0,32.0,29.0,-,-,-,-
13,-,-,-,T,-,34.0,-,5.5,-,-,-,-
14,-,-,-,-,-,76.5,-,6.5,-,-,-,-
15,T,-,T,2.5,57.0,-,-,41.5,T,-,-,-
16,2.5,-,T,9.0,50.0,4.0,-,93.0,T,-,-,-
17,1.0,-,T,-,22.0,17.0,-,116.5,-,-,-,-
18,-,-,-,-,206.0,19.5,47.0,54.5,-,-,-,-
19,1.5,-,-,68.5,44.5,-,52.5,20.0,-,-,-,-
20,-,-,-,11.5,73.0,-,T,22.0,-,-,-,7.5
21,2.0,-,-,8.0,1.0,-,2.5,6.0,T,-,-,T
22,-,-,-,26.0,4.0,-,9.5,T,-,-,-,-
23,-,-,3.5,-,7.5,21.0,13.0,-,-,-,-,-
24,-,6.5,19.0,-,T,30.0,T,4.0,-,-,-,-
25,-,-,2.5,-,8.5,-,-,2.0,-,-,-,-
26,-,-,-,1.0,-,-,8.0,2.0,-,-,-,-
27,-,-,-,4.5,10.0,T,6.0,-,-,-,-,-
28,-,-,-,-,5.0,1.0,4.5,-,T,-,-,-
29,-,,1.5,-,1.0,T,-,6.0,-,-,-,56.0
30,-,,7.0,T,7.5,37.0,-,22.5,1.5,-,-,23.0
31,-,,-,,13.0,,-,-,,-,,25.5
總和值,9.0,6.5,171.5,135.0,674.0,754.5,216.5,664.5,92.0,9.5,-,138.0
1,1.0,-,-,2.5,-,1.0,13.0,15.0,-,-,-,-
2,-,-,-,10.5,-,-,14.0,1.0,25.0,-,-,-
3,-,-,-,-,-,-,-,21.5,19.5,-,-,T
4,-,-,-,-,-,-,3.5,28.5,-,-,T,-
5,-,-,9.5,2.0,-,-,2.0,35.0,-,-,-,-
6,-,-,-,17.0,T,19.5,-,-,-,-,-,-
7,-,-,-,7.5,-,58.5,8.5,1.0,-,-,T,-
8,-,-,-,-,-,26.0,1.0,-,-,-,-,T
9,-,-,-,-,-,1.0,-,-,-,-,3.0,18.5
10,-,-,13.0,T,62.0,-,48.5,9.0,-,-,2.0,4.0
11,-,-,-,4.0,10.5,-,24.0,3.5,T,-,-,-
12,-,-,-,13.0,T,4.5,-,4.0,T,-,-,T
13,-,67.0,T,-,2.5,62.0,-,8.0,-,-,T,-
14,-,-,20.5,-,-,37.0,T,22.5,-,T,T,-
15,-,-,-,-,-,13.0,1.0,15.0,36.5,-,-,-
16,-,-,-,-,20.0,-,T,T,-,-,-,-
17,-,3.5,-,-,-,-,-,-,-,-,-,-
18,-,-,T,-,15.5,-,-,-,T,-,-,-
19,-,-,T,-,27.5,-,29.5,1.0,-,-,-,-
20,-,-,-,-,10.0,-,6.5,-,-,-,-,-
21,-,-,-,-,52.0,-,1.5,3.5,-,-,-,6.5
22,-,-,-,-,83.5,T,9.0,30.0,-,T,-,-
23,-,-,-,9.0,27.0,-,29.0,15.0,-,T,-,2.5
24,-,-,-,6.5,6.5,3.0,-,-,-,T,-,17.5
25,-,-,T,T,49.0,8.0,T,-,-,-,-,-
26,10.5,-,-,T,31.0,67.0,T,9.5,-,-,-,-
27,-,-,36.5,-,23.5,-,T,17.0,-,-,-,2.0
28,T,-,10.5,-,61.5,2.5,48.0,-,T,-,-,-
29,-,-,-,-,23.5,8.0,-,T,-,-,-,T
30,-,,-,-,T,19.0,T,3.0,T,-,-,-
31,-,,-,,2.5,,-,6.0,,-,,T
總和值,11.5,70.5,90.0,72.0,508.0,330.0,239.0,249.0,81.0,T,5.0,51.0
1,-,-,-,-,-,24.0,-,82.5,-,-,-,-
2,-,-,-,-,-,2.0,-,45.0,10.0,T,-,-
3,-,-,T,-,T,-,T,28.5,32.5,-,-,-
4,-,-,T,-,-,52.5,-,1.0,19.0,-,0.5,-
5,-,-,0.5,-,4.5,64.5,-,10.0,5.5,-,-,-
6,T,-,T,-,-,44.0,103.5,56.5,-,-,-,-
7,2.0,-,-,-,-,-,-,217.5,7.0,-,-,-
8,3.0,-,-,-,-,20.5,-,T,-,-,-,-
9,0.5,-,-,T,-,3.0,-,28.5,1.0,-,T,-
10,-,5.0,-,-,-,22.0,T,8.5,-,-,1.0,-
