Date,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1,-,2.0,-,-,-,-,2.0,-,-,-,7.0,-
2,-,-,-,-,-,-,90.0,11.0,-,-,T,-
3,-,-,-,-,T,-,13.5,T,-,-,-,-
4,1.5,-,-,-,-,-,23.0,-,-,-,-,-
5,0.5,-,-,-,-,-,12.0,0.5,-,-,-,-
6,15.5,-,-,-,-,-,-,7.5,-,-,-,-
7,14.0,2.5,-,-,-,-,14.0,0.5,1.5,-,-,-
8,30.5,3.0,9.0,-,54.0,-,-,-,T,-,-,-
9,24.5,T,-,-,13.0,-,-,-,T,-,-,0.5
10,T,T,-,-,-,-,T,-,-,-,-,T
11,-,1.0,-,-,-,1.0,5.0,-,-,-,-,-
12,-,-,-,-,-,-,-,-,-,T,-,-
13,-,-,-,-,-,-,-,49.5,2.5,4.0,-,-
14,-,-,-,-,-,-,-,13.5,-,-,-,-
15,-,-,11.0,2.0,-,1.5,-,0.5,-,-,-,-
16,-,-,-,8.5,-,4.5,-,3.5,T,-,-,-
17,-,-,-,4.0,-,11.5,-,-,-,T,-,-
18,-,-,-,-,-,10.5,-,32.0,-,-,-,-
19,T,-,-,-,-,25.0,-,7.0,-,-,1.0,-
20,T,-,21.0,-,-,10.0,-,-,-,-,-,-
21,-,-,-,-,-,-,-,11.0,-,-,-,-
22,1.5,8.5,-,-,-,-,0.5,70.5,-,-,-,-
23,-,-,-,-,-,0.5,-,25.0,-,-,-,8.0
24,-,-,-,T,-,-,0.5,126.0,-,-,-,-
25,-,-,-,-,-,-,-,101.5,-,-,T,-
26,-,-,-,-,-,-,-,64.0,-,-,3.5,-
27,-,-,-,-,-,-,-,1.0,-,-,-,-
28,T,T,-,-,-,-,-,4.5,-,-,5.0,-
29,4.0,,-,-,-,-,45.0,3.0,-,-,-,-
30,0.5,,-,-,-,5.0,-,-,-,-,-,-
31,6.0,,-,,-,,-,1.0,,0.5,,-
總和值,98.5,17.0,41.0,14.5,67.0,69.5,205.5,533.0,4.0,4.5,16.5,8.5
1,-,-,-,3.5,55.5,3.5,-,-,0.5,4.0,-,-
2,T,-,-,-,31.0,7.5,-,-,-,-,-,-
3,3.0,-,16.5,-,1.0,-,10.0,-,-,-,-,-
4,-,-,-,-,-,4.5,-,-,0.5,-,-,-
5,1.0,-,7.0,-,0.5,-,8.5,-,T,-,-,42.5
6,6.5,-,21.0,-,24.5,-,56.5,-,-,-,-,25.0
7,-,-,27.0,-,T,-,-,-,-,-,-,-
8,-,-,8.5,-,T,-,-,6.5,5.0,-,-,-
9,-,-,56.0,-,8.0,-,T,90.5,-,-,-,-
10,-,-,17.5,-,3.0,24.5,15.0,3.5,-,-,-,-
11,-,-,T,3.5,-,79.5,7.5,8.0,-,-,-,-
12,-,-,-,5.0,-,28.5,-,51.0,-,-,-,-
13,-,-,-,4.0,-,2.0,-,57.5,-,-,-,-
14,-,-,-,-,-,9.0,-,6.5,-,-,-,-
15,-,-,4.5,T,-,-,-,93.5,-,-,-,-
16,5.0,-,-,18.5,-,-,-,32.5,-,-,-,-
17,2.5,-,-,-,0.5,18.0,-,37.0,-,-,-,-
18,-,-,-,-,11.5,-,5.5,7.5,-,-,-,-
19,-,3.5,-,24.0,6.5,-,-,146.5,-,-,-,-
20,-,-,-,10.5,63.0,-,-,-,-,-,-,1.5
21,T,-,-,23.5,-,-,-,-,-,-,-,-
22,-,-,-,-,0.5,-,3.5,-,-,-,-,-
23,-,-,-,-,28.0,33.0,-,-,-,-,-,-
24,-,12.5,4.5,-,-,70.5,-,-,-,-,-,-
25,-,-,5.5,-,-,T,-,1.0,-,-,-,-
26,-,-,-,0.5,-,-,-,-,-,-,-,-
27,-,-,-,-,1.5,4.0,3.0,-,-,-,-,-
28,-,-,-,-,37.0,-,-,-,-,-,-,-
29,-,,5.5,-,-,-,-,-,-,-,-,51.0
30,-,,0.5,1.0,-,T,-,3.0,3.0,-,-,15.0
31,-,,-,,-,,-,-,,-,,-
總和值,18.0,16.0,174.0,94.0,272.0,284.5,109.5,544.5,9.0,4.0,-,135.0
1,-,-,-,-,-,-,20.0,-,-,-,-,-
2,-,-,-,8.5,-,-,-,0.5,-,-,-,-
3,-,-,-,1.5,-,-,-,42.5,2.5,-,-,-
4,-,4.0,-,-,-,-,-,-,-,-,-,-
5,-,0.5,4.5,1.5,-,-,-,-,-,-,-,-
6,-,-,-,8.0,-,-,1.5,-,-,-,-,-
7,-,-,-,4.0,-,6.5,-,0.5,-,-,1.0,-
8,-,-,-,-,-,14.0,-,-,-,-,-,-
